type	study.phs_accession	sample.sample_id	file_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityId	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371	HTA9_3_54		HTA9_3_2nd_C432_S1200_L003_R1_001.fastq.gz	FASTQ	30704878	34b4c7983cc45aeed1d109849bbe1647	WXS; RNA-Seq	syn26537291									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C434_S1202_L003_R1_001.fastq.gz	FASTQ	52285665	7211033597128eae0a52b965f72836a9	WXS; RNA-Seq	syn26537294									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C435_S1203_L003_R1_001.fastq.gz	FASTQ	81956266	91f9f0da3022bf865107bc51e839bc80	WXS; RNA-Seq	syn26537298									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C438_S1206_L003_R1_001.fastq.gz	FASTQ	41692648	d36635dfe2612e47fb47ecb4233860cb	WXS; RNA-Seq	syn26537295									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C439_S1207_L003_R1_001.fastq.gz	FASTQ	11010304	fedb8ffa3cce40143896c51422ec3013	WXS; RNA-Seq	syn26537293									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C441_S1209_L003_R1_001.fastq.gz	FASTQ	40350589	be368dc55f6769ac08e9ed17e6f01b8b	WXS; RNA-Seq	syn26537296									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C442_S1210_L003_R1_001.fastq.gz	FASTQ	40531930	d90787087e5cd0fb6c94b574801b25da	WXS; RNA-Seq	syn26537297									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C443_S1211_L003_R1_001.fastq.gz	FASTQ	35913507	d18b85e3b1599bffe71e7c77df782808	WXS; RNA-Seq	syn26537301									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C444_S1212_L003_R1_001.fastq.gz	FASTQ	35227887	8968fdf7a16097f5ef3ff0213a570424	WXS; RNA-Seq	syn26537299									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C445_S1213_L003_R1_001.fastq.gz	FASTQ	25687221	625667b8b71d531123b805ef601d8a2c	WXS; RNA-Seq	syn26537300									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C446_S1214_L003_R1_001.fastq.gz	FASTQ	45790819	8b0aaffac5c557bc24da9d617a875e91	WXS; RNA-Seq	syn26537304									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C447_S1215_L003_R1_001.fastq.gz	FASTQ	30518785	51c883f239005bbe3da7c9172ed1fdc7	WXS; RNA-Seq	syn26537303									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C448_S1216_L003_R1_001.fastq.gz	FASTQ	22237783	030b22fff801b5c0061e63bce707d0bb	WXS; RNA-Seq	syn26537302									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C449_S1217_L003_R1_001.fastq.gz	FASTQ	37675425	204a166214dc3773f60b56550be57f2c	WXS; RNA-Seq	syn26537305									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C451_S1219_L003_R1_001.fastq.gz	FASTQ	42569346	80f0088d1cf47d42808f7d572aebe33e	WXS; RNA-Seq	syn26537306									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C452_S1220_L003_R1_001.fastq.gz	FASTQ	46376558	77f7739cbce8179be89277ceec568d8e	WXS; RNA-Seq	syn26537310									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C454_S1222_L003_R1_001.fastq.gz	FASTQ	12159758	b81b6ef4789168ef53595d2dffd24ff9	WXS; RNA-Seq	syn26537307									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C457_S1225_L003_R1_001.fastq.gz	FASTQ	32171247	861ff4c94d9f380e5bc14ab25d31ca19	WXS; RNA-Seq	syn26537308									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C458_S1226_L003_R1_001.fastq.gz	FASTQ	48725055	6d16fafafb0862da8dac5320ba0e0d83	WXS; RNA-Seq	syn26537311									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C459_S1227_L003_R1_001.fastq.gz	FASTQ	39478795	7ff42cb805c235abfaa3f272599078e9	WXS; RNA-Seq	syn26537312									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C460_S1228_L003_R1_001.fastq.gz	FASTQ	49693424	d5eb5e94019d86b989e21a0edebc4768	WXS; RNA-Seq	syn26537313									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C462_S1230_L003_R1_001.fastq.gz	FASTQ	48732512	efc0546a0a7e51fb6ca53ea19de4eae3	WXS; RNA-Seq	syn26537318									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C463_S1231_L003_R1_001.fastq.gz	FASTQ	37417006	dd0a54b1cb50e37edab772f4fe0af7dd	WXS; RNA-Seq	syn26537317									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C464_S1232_L003_R1_001.fastq.gz	FASTQ	34569130	66ea828d470a0ec8374fc8f1e59da588	WXS; RNA-Seq	syn26537319									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C465_S1233_L003_R1_001.fastq.gz	FASTQ	47038305	ff53254573f4464342520c6751670197	WXS; RNA-Seq	syn26537321									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C466_S1234_L003_R1_001.fastq.gz	FASTQ	34354907	355c269a42c6c452b0eb8444e0c633da	WXS; RNA-Seq	syn26537320									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C467_S1235_L003_R1_001.fastq.gz	FASTQ	94207317	eb3e55562ab66637127a9bf98f55378d	WXS; RNA-Seq	syn26537360									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C473_S1241_L003_R1_001.fastq.gz	FASTQ	32024612	1e2fd2d7f3e3007f7bee5b5328f0be1a	WXS; RNA-Seq	syn26537323									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C474_S1242_L003_R1_001.fastq.gz	FASTQ	34557117	04c633e3aaf3cd0c036afd1f9b766cc7	WXS; RNA-Seq	syn26537322									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C475_S1243_L003_R1_001.fastq.gz	FASTQ	31894404	38e14cea92411b404ce269422d423842	WXS; RNA-Seq	syn26537324									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C476_S1244_L003_R1_001.fastq.gz	FASTQ	36860883	4bc222325fbba9dba1046866d1db27ad	WXS; RNA-Seq	syn26537325									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C477_S1245_L003_R1_001.fastq.gz	FASTQ	37272054	6d77c7a908f5b0e56b127b0d4bee5175	WXS; RNA-Seq	syn26537327									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C478_S1246_L003_R1_001.fastq.gz	FASTQ	40480286	a39893e5df4599fb50ee4e554baed20e	WXS; RNA-Seq	syn26537332									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C479_S1247_L003_R1_001.fastq.gz	FASTQ	46359519	3d267454fc939cab02212eceff056e50	WXS; RNA-Seq	syn26537329									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C480_S1248_L003_R1_001.fastq.gz	FASTQ	31189879	804dc974f7952bd9d1c75f0464c8e406	WXS; RNA-Seq	syn26537331									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C481_S1249_L003_R1_001.fastq.gz	FASTQ	33233664	6ea2962d6b1ef8deedd6dee82cd338de	WXS; RNA-Seq	syn26537328									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C484_S1252_L003_R1_001.fastq.gz	FASTQ	24169932	eada3428ae374e59afc16a50c7562b2f	WXS; RNA-Seq	syn26537330									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C491_S1259_L003_R1_001.fastq.gz	FASTQ	42827233	1d0249886d1d6be81e71e4c7ea4e937a	WXS; RNA-Seq	syn26537335									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C493_S1261_L003_R1_001.fastq.gz	FASTQ	36504192	f27aaeeaa52a57903475b979b4a383ed	WXS; RNA-Seq	syn26537334									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C495_S1263_L003_R1_001.fastq.gz	FASTQ	47600196	34ee9972b6d56c1c2b3106393321a1bb	WXS; RNA-Seq	syn26537336									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C496_S1264_L003_R1_001.fastq.gz	FASTQ	23487656	4b16eee1e1d7a5018bb53924f45bafb1	WXS; RNA-Seq	syn26537333									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C498_S1266_L003_R1_001.fastq.gz	FASTQ	43182720	dfdaea96444b4e8ce775b9ee53a1b925	WXS; RNA-Seq	syn26537340									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C499_S1267_L003_R1_001.fastq.gz	FASTQ	26881703	a54b0adb0c9c5fc1f14168e6990f0998	WXS; RNA-Seq	syn26537339									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C50_S818_L003_R1_001.fastq.gz	FASTQ	21122007	75b9f01e6cd1edd36532485362c77abe	WXS; RNA-Seq	syn26537338									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C51_S819_L003_R1_001.fastq.gz	FASTQ	59681987	9f1c83ca414259f6267d452e650b6b40	WXS; RNA-Seq	syn26537345									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C52_S820_L003_R1_001.fastq.gz	FASTQ	51487188	679e07b3487aa9a03ce08ed0b4764d69	WXS; RNA-Seq	syn26537343									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C53_S821_L003_R1_001.fastq.gz	FASTQ	30495795	ee9a01b80bd4125ef87d4a63576779a5	WXS; RNA-Seq	syn26537342									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C5_S773_L003_R1_001.fastq.gz	FASTQ	53048190	e6d352e6e87434b841a8025e23bac520	WXS; RNA-Seq	syn26537344									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C65_S833_L003_R1_001.fastq.gz	FASTQ	14895203	9229555f349c4cac2d858235296a44a5	WXS; RNA-Seq	syn26537341									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C66_S834_L003_R1_001.fastq.gz	FASTQ	43593406	9164673bfeba0d22c0c30103f66608f4	WXS; RNA-Seq	syn26537349									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C67_S835_L003_R1_001.fastq.gz	FASTQ	52876302	3534265aa5292b25198f32d492e0644c	WXS; RNA-Seq	syn26537350									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C68_S836_L003_R1_001.fastq.gz	FASTQ	34487522	3710b08575d95271b2ed838fca30aef5	WXS; RNA-Seq	syn26537346									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C69_S837_L003_R1_001.fastq.gz	FASTQ	43330704	77a77f48a4aa08c9bcf76b038f64c37a	WXS; RNA-Seq	syn26537348									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C97_S865_L003_R1_001.fastq.gz	FASTQ	16327207	17c6186ca2ed59f63350234dbc34f745	WXS; RNA-Seq	syn26537347									
file	phs002371	HTA9_3_54		HTA9_3_2nd_C99_S867_L003_R1_001.fastq.gz	FASTQ	44935000	8ebf1186d9a98915f23ea5d3651f894f	WXS; RNA-Seq	syn26537352									
file	phs002371	HTA3_50410_9073282		Plate1945-sc-F3-P1-B3-L_173255.bam	BAM	5507165618	2d67b90808d878d3776ea6222da5c293	WXS; RNA-Seq	syn53633589									
file	phs002371	HTA3_50410_9073299		Plate1945-sc-E4-P1-A4-L_173262.bam	BAM	5408579345	2f6d1544d8769e9ae8e221f734ba3e34	WXS; RNA-Seq	syn53633524									
file	phs002371	HTA3_50410_9073325		Plate1945-sc-D4-P1-H3-L_173261.bam	BAM	4422940496	d51fcbd6587ba3d30a602c04c8c5d9b2	WXS; RNA-Seq	syn53632551									
file	phs002371	HTA3_50410_9073267		Plate1945-sc-F12-P1-E12-L_173330.bam	BAM	10196135272	d1f6b633fd3a786c2d929031143acb7f	WXS; RNA-Seq	syn53633572									
file	phs002371	HTA3_50410_9073266		Plate1945-sc-E3-P1-A3-L_173254.bam	BAM	4492882741	f045faf1e388da8690c9bff3c939d1ce	WXS; RNA-Seq	syn53632955									
file	phs002371	HTA3_50410_9073300		Plate1945-sc-G9-P1-E9-L_173306.bam	BAM	3985693592	2164722f9315ba104348113f0b501f1c	WXS; RNA-Seq	syn53633672									
file	phs002371	HTA3_50410_9073291		Plate1945-sc-B12-P1-A12-L_173326.bam	BAM	4549569532	7c3b4bd57fae45bb878299d82f671ebd	WXS; RNA-Seq	syn53631160									
file	phs002371	HTA3_50410_9073244		Plate1945-sc-G5-P1-C5-L_173272.bam	BAM	4439438368	7ce2a4e900962c63e8576a8848b96913	WXS; RNA-Seq	syn53633656									
file	phs002371	HTA3_50410_9073251		Plate1945-sc-B7-P1-F6-L_173283.bam	BAM	4783634498	22b46aaa195e1ed97675c7bf28e686ad	WXS; RNA-Seq	syn53631831									
file	phs002371	HTA3_50410_9073313		Plate1945-sc-C9-P1-H8-L_173301.bam	BAM	3605382494	bca598ab26967f2ed29a6f3a62a02e5c	WXS; RNA-Seq	syn53632314									
file	phs002371	HTA3_50410_9073329		Plate1945-sc-A6-P1-E5-L_173274.bam	BAM	3648174169	4683f794772eb7ca38024cfffcb3f5fb	WXS; RNA-Seq	syn53630794									
file	phs002371	HTA3_50410_9073255		Plate1945-sc-B8-P1-G7-L_173292.bam	BAM	4756441922	30023b8af629c4ef2744af2a3b954ee0	WXS; RNA-Seq	syn53631876									
file	phs002371	HTA3_50410_9073262		Plate1945-sc-F5-P1-B5-L_173271.bam	BAM	4513892156	c2d07e40a6c23ffeba4052fe39cae023	WXS; RNA-Seq	syn53633598									
file	phs002371	HTA3_50410_9073261		Plate1945-sc-G10-P1-E10-L_173314.bam	BAM	9277210203	0f23b464abcc5df7f5a8228e466d299d	WXS; RNA-Seq	syn53633643									
file	phs002371	HTA3_50410_9073330		Plate1945-sc-C12-P1-B12-L_173327.bam	BAM	5018022656	62c58a2ca70d0252dfe086d4a775da51	WXS; RNA-Seq	syn53632028									
file	phs002371	HTA3_50410_9073254		Plate1945-sc-H9-P1-F9-L_173307.bam	BAM	4784558666	407e6c0afcf1e02c802c937309dc4c4d	WXS; RNA-Seq	syn53633768									
file	phs002371	HTA3_50410_9073306		Plate1945-sc-G12-P1-F12-L_173331.bam	BAM	4801792613	bbeaffcceaca823bd6deb0ffe75ab943	WXS; RNA-Seq	syn53633645									
file	phs002371	HTA3_50410_9073326		Plate1945-sc-C10-P1-A10-L_173310.bam	BAM	8716401727	16bcb25b87e13b279a3868305460e696	WXS; RNA-Seq	syn53631953									
file	phs002371	HTA3_50410_9073272		Plate1945-sc-H8-P1-E8-L_173298.bam	BAM	4873492888	609eadaa90b7b5cd51de8ee0088a177a	WXS; RNA-Seq	syn53633765									
file	phs002371	HTA3_50410_9073283		Plate1945-sc-C1-P1-C1-L_173240.bam	BAM	4487831014	52d3887a67e33975f5415971be52d865	WXS; RNA-Seq	syn53632066									
file	phs002371	HTA3_50410_9073301		Plate1945-sc-C11-P1-B11-L_173319.bam	BAM	5228720997	e72c195e26a8357c0b80fd9a1d4fd213	WXS; RNA-Seq	syn53631992									
file	phs002371	HTA3_50410_9073274		Plate1945-sc-C3-P1-G2-L_173252.bam	BAM	5094797697	e070587676184ecb9ac13e0079bb78e7	WXS; RNA-Seq	syn53632119									
file	phs002371	HTA3_50410_9073292		Plate1945-sc-C8-P1-H7-L_173293.bam	BAM	5296982476	6a09a0363e5b8a8c4279ee6d9ad0921c	WXS; RNA-Seq	syn53632276									
file	phs002371	HTA3_50410_9073271		Plate1945-sc-E8-P1-B8-L_173295.bam	BAM	5222826621	14fee922d04a04a95808f8f99adc57b6	WXS; RNA-Seq	syn53633544									
file	phs002371	HTA3_50410_9073314		Plate1945-sc-E10-P1-C10-L_173312.bam	BAM	5305172232	f3db68dd3e119236ded51d04aa88f049	WXS; RNA-Seq	syn53632808									
file	phs002371	HTA3_50410_9073327		Plate1945-sc-E11-P1-D11-L_173321.bam	BAM	5335997060	1dc6636e9f5f8dd357c2cebecfb3ffc0	WXS; RNA-Seq	syn53632841									
file	phs002371	HTA3_50410_9073307		Plate1945-sc-D7-P1-H6-L_173285.bam	BAM	4301225288	ba6a524f66c0fcadfda8d6e813b3c2ab	WXS; RNA-Seq	syn53632691									
file	phs002371	HTA3_50410_9073331		Plate1945-sc-E2-P1-C2-L_173248.bam	BAM	4077803835	846901f84b3afd869542cffe266436f4	WXS; RNA-Seq	syn53632927									
file	phs002371	HTA3_50410_9073310		Plate1945-sc-D9-P1-B9-L_173303.bam	BAM	3943435970	ae316ffe252d74dc346ea22524ff709e	WXS; RNA-Seq	syn53632776									
file	phs002371	HTA3_50410_9073298		Plate1945-sc-F6-P1-B6-L_173279.bam	BAM	5059954011	62895436336d5b7a6e2f7c0573126a25	WXS; RNA-Seq	syn53633605									
file	phs002371	HTA3_50410_9073240		Plate1945-sc-F7-P1-C7-L_173288.bam	BAM	5502186319	b66d9a1ec3c391711c9e92fc7fbcbf3b	WXS; RNA-Seq	syn53633614									
file	phs002371	HTA3_50410_9073319		Plate1945-sc-E6-P1-A6-L_173278.bam	BAM	6683550187	c7887f16032e3c4b8b41dd6dd4461385	WXS; RNA-Seq	syn53633536									
file	phs002371	HTA3_50410_9073252		Plate1945-sc-G11-P1-F11-L_173323.bam	BAM	4572838853	02a03c39aad657310ea2a17ccd022073	WXS; RNA-Seq	syn53633644									
file	phs002371	HTA3_50410_9073293		Plate1945-sc-H10-P1-F10-L_173315.bam	BAM	4521707427	ff16b472aa3a69d23f7ec15ac7496ab0	WXS; RNA-Seq	syn53633675									
file	phs002371	HTA3_50410_9073295		Plate1945-sc-H4-P1-D4-L_173265.bam	BAM	4766858521	c75a98ec58c301c08260e303e5f40852	WXS; RNA-Seq	syn53633740									
file	phs002371	HTA3_50410_9073312		Plate1945-sc-D8-P1-A8-L_173294.bam	BAM	5038881683	990eb8fb4364bd06d2e3f50c5ffbb40e	WXS; RNA-Seq	syn53632742									
file	phs002371	HTA3_50410_9073321		PCGA20_408_1886_sc_D2-E1_L_176480.dedup.cleaned.bam	BAM	2150852202	3f44e0f28384dfbf742ecd41c1eb0fe8	WXS; RNA-Seq	syn58892285									
file	phs002371	HTA3_50410_9073285		PCGA20_408_1886_sc_A6-F2_L_176489.dedup.cleaned.bam	BAM	1705720556	5f5b7b0f522c700b41f6eef3c6847ff2	WXS; RNA-Seq	syn58890685									
file	phs002371	HTA3_50410_9073248		PCGA20_408_1886_sc_B2-C1_L_176478.dedup.cleaned.bam	BAM	2031240196	6411bd6d1455b2196dc4f2b531ffd081	WXS; RNA-Seq	syn58890909									
file	phs002371	HTA3_50410_9073303		PCGA20_408_1890_sc_B5-C6_L_176516.dedup.cleaned.bam	BAM	198614537	06886d88f5f54efda369a4cd27704f96	WXS; RNA-Seq	syn58893253									
file	phs002371	HTA3_50410_9073279		PCGA20_408_1890_sc_F1-E4_L_176503.dedup.cleaned.bam	BAM	1640100936	3e6f54b10a0aa7bd5b2ca60077cadb88	WXS; RNA-Seq	syn58894248									
file	phs002371	HTA3_50410_9073288		PCGA20_408_1890_sc_F6-B7_L_176522.dedup.cleaned.bam	BAM	2438703191	5b2617799085762b59b776353f1b206c	WXS; RNA-Seq	syn58894277									
file	phs002371	HTA3_50410_9073278		PCGA20_408_1890_sc_D5-D6_L_176517.dedup.cleaned.bam	BAM	1307643392	41ac623788594c03fe1bdde48b1ad51a	WXS; RNA-Seq	syn58894193									
file	phs002371	HTA3_50410_9073323		PCGA20_408_1890_sc_E2-G4_L_176505.dedup.cleaned.bam	BAM	1942314870	7258ea76db84c5e86e7724df65ddd12c	WXS; RNA-Seq	syn58894218									
file	phs002371	HTA3_50410_9073315		PCGA20_408_1890_sc_G3-E5_L_176510.dedup.cleaned.bam	BAM	1954446831	8dba1ee8e570d1dd63e7d4778d07d303	WXS; RNA-Seq	syn58894317									
file	phs002371	HTA3_50408_9018911		PCGA20_408_1890_sc_G3-E5_L_176510.dedup.cleaned.bam	BAM	1954446831	8dba1ee8e570d1dd63e7d4778d07d303	WXS; RNA-Seq	syn58894317									
file	phs002371	HTA3_50410_9073265		PCGA20_408_1890_sc_C3-C5_L_176508.dedup.cleaned.bam	BAM	2141684086	55519e7b4f1328870587d209d8d8688f	WXS; RNA-Seq	syn58893799									
file	phs002371	HTA3_50408_9018913		PCGA20_408_1890_sc_H2-B5_L_176507.dedup.cleaned.bam	BAM	1857774494	7d2532dd916494587c947d287334e7ff	WXS; RNA-Seq	syn58894340									
file	phs002371	HTA3_50410_9073294		PCGA20_408_1890_sc_H2-B5_L_176507.dedup.cleaned.bam	BAM	1857774494	7d2532dd916494587c947d287334e7ff	WXS; RNA-Seq	syn58894340									
file	phs002371	HTA3_50408_9018604		PCGA20_408_1886_sc_D12-C4_L_176501.dedup.cleaned.bam	BAM	1812694959	d9b8cf732d58638cfe57960f45f7ca75	WXS; RNA-Seq	syn58892168									
file	phs002371	HTA3_50408_9018612		PCGA20_408_1890_sc_E7-E7_L_176525.dedup.cleaned.bam	BAM	1887882025	52284b4fcda47a33fdff1bff1f972eae	WXS; RNA-Seq	syn58894230									
file	phs002371	HTA3_50408_9018602		PCGA20_408_1886_sc_E3-A2_L_176484.dedup.cleaned.bam	BAM	1492975340	8565b8ae23958b3c2e65e92190595cc1	WXS; RNA-Seq	syn58892721									
file	phs002371	HTA3_50408_9018915		PCGA20_408_1886_sc_C2-D1_L_176479.dedup.cleaned.bam	BAM	2156665060	92cdbd9c204ec69eb84204ca27628c47	WXS; RNA-Seq	syn58891459									
file	phs002371	HTA3_50408_9018902		PCGA20_408_1890_sc_G8-D8_L_176532.dedup.cleaned.bam	BAM	1487790983	fa78d6a67cf26b354004795fe90cd8a5	WXS; RNA-Seq	syn58894329									
file	phs002371	HTA3_50408_9018929		PCGA20_408_1890_sc_G8-D8_L_176532.dedup.cleaned.bam	BAM	1487790983	fa78d6a67cf26b354004795fe90cd8a5	WXS; RNA-Seq	syn58894329									
file	phs002371	HTA3_50408_9018921		PCGA20_408_1886_sc_C8-F3_L_176496.dedup.cleaned.bam	BAM	1777513533	51006449b3b67fafd3a2f15d61f134eb	WXS; RNA-Seq	syn58891939									
file	phs002371	HTA3_50408_9018916		PCGA20_408_1890_sc_B4-H5_L_176513.dedup.cleaned.bam	BAM	2334077736	96dcdf9d7ae48798b8dc2ba5dc233800	WXS; RNA-Seq	syn58893243									
file	phs002371	HTA3_50408_9018904		PCGA20_408_1890_sc_F2-H4_L_176506.dedup.cleaned.bam	BAM	1565114365	b07f8554b5b44c66eef81bf8504c7ffc	WXS; RNA-Seq	syn58894254									
file	phs002371	HTA3_50408_9018909		PCGA20_408_1886_sc_B7-B3_L_176492.dedup.cleaned.bam	BAM	1944485727	47c941bec5511039c19f25d5bd5fa074	WXS; RNA-Seq	syn58891332									
file	phs002371	HTA3_50408_9018907		PCGA20_408_1890_sc_G6-C7_L_176523.dedup.cleaned.bam	BAM	2175288537	fae52833cecc984f0aa82cc5b24b0664	WXS; RNA-Seq	syn58894325									
file	phs002371	HTA3_50408_9018903		PCGA20_408_1890_sc_G6-C7_L_176523.dedup.cleaned.bam	BAM	2175288537	fae52833cecc984f0aa82cc5b24b0664	WXS; RNA-Seq	syn58894325									
file	phs002371	HTA3_50408_9018906		PCGA20_408_1886_sc_H4-D2_L_176487.dedup.cleaned.bam	BAM	58879107	cca6df5708fcb2454831c8e7db2a2b7a	WXS; RNA-Seq	syn58892795									
file	phs002371	HTA3_50408_9018624		PCGA20_408_1890_sc_B12-A10_L_176544.dedup.cleaned.bam	BAM	211085669	f7efff3cd53ea6dbba016e307a4c3f67	WXS; RNA-Seq	syn58893114									
file	phs002371	HTA3_50408_9018924		PCGA20_408_1886_sc_E4-C2_L_176486.dedup.cleaned.bam	BAM	1215389568	3d460195d85add3f59ff74461973bf32	WXS; RNA-Seq	syn58892783									
file	phs002371	HTA3_50408_9018607		PCGA20_408_1890_sc_B9-F8_L_176534.dedup.cleaned.bam	BAM	1848167853	4061a319a96ab62f5117103b15821ae4	WXS; RNA-Seq	syn58893516									
file	phs002371	HTA3_50408_9018603		PCGA20_408_1890_sc_B8-H7_L_176528.dedup.cleaned.bam	BAM	1922898035	e4e882ff42cf28bb396b5345557f69c2	WXS; RNA-Seq	syn58893433									
file	phs002371	HTA3_50408_9018931		PCGA20_408_1890_sc_A9-E8_L_176533.dedup.cleaned.bam	BAM	2139022629	edca83fe9d216329a3144eb4cfea12a4	WXS; RNA-Seq	syn58893097									
file	phs002371	HTA3_50408_9018619		PCGA20_408_1890_sc_F8-C8_L_176531.dedup.cleaned.bam	BAM	2191735525	343163fa3eb6591a603b9e6ac4e4d2e7	WXS; RNA-Seq	syn58894303									
file	phs002371	HTA3_50408_9018939		PCGA20_408_1890_sc_F8-C8_L_176531.dedup.cleaned.bam	BAM	2191735525	343163fa3eb6591a603b9e6ac4e4d2e7	WXS; RNA-Seq	syn58894303									
file	phs002371	HTA3_50408_9018912		PCGA20_408_1886_sc_A8-E3_L_176495.dedup.cleaned.bam	BAM	1792727711	d977036523640268689b3683608bf3ac	WXS; RNA-Seq	syn58890692									
file	phs002371	HTA3_50408_9018905		PCGA20_408_1890_sc_E5-E6_L_176518.dedup.cleaned.bam	BAM	1897783737	49b70151027fc72369e95dd214c06bec	WXS; RNA-Seq	syn58894225									
file	phs002371	HTA3_50408_9018615		PCGA20_408_1886_sc_C7-C3_L_176493.dedup.cleaned.bam	BAM	1638096124	f83fc55638ec4d93a8a8f3d35aef7d46	WXS; RNA-Seq	syn58891828									
file	phs002371	HTA3_50408_9018922		PCGA20_408_1890_sc_H3-F5_L_176511.dedup.cleaned.bam	BAM	1929083854	68b031d7c276bff3a875bc24bb511e39	WXS; RNA-Seq	syn58894345									
file	phs002371	HTA3_50408_9018928		PCGA20_408_1890_sc_H3-F5_L_176511.dedup.cleaned.bam	BAM	1929083854	68b031d7c276bff3a875bc24bb511e39	WXS; RNA-Seq	syn58894345									
file	phs002371	HTA3_50408_9018610		PCGA20_408_1886_sc_B12-B4_L_176500.dedup.cleaned.bam	BAM	2029078944	04bec9bb4b13351361760198b173c6be	WXS; RNA-Seq	syn58890805									
file	phs002371	HTA3_50408_9018943		PCGA20_408_1890_sc_C11-D9_L_176539.dedup.cleaned.bam	BAM	2187464148	e38a24ae7c818b84badd96fb33f796b1	WXS; RNA-Seq	syn58893622									
file	phs002371	HTA3_50408_9018609		PCGA20_408_1890_sc_F11-F9_L_176541.dedup.cleaned.bam	BAM	4478821638	80b3e97b92231a146351f7dabd23eb85	WXS; RNA-Seq	syn58894243									
file	phs002371	HTA3_50408_9018933		PCGA20_408_1890_sc_F4-B6_L_176515.dedup.cleaned.bam	BAM	44178730	9fcd892514d92819eaff4178a6e472d9	WXS; RNA-Seq	syn58894255									
file	phs002371	HTA3_50408_9018927		PCGA20_408_1890_sc_G11-G9_L_176542.dedup.cleaned.bam	BAM	1383738239	96bfb7d79887e34ef8e8dc657866c4cf	WXS; RNA-Seq	syn58894305									
file	phs002371	HTA3_50408_9018937		PCGA20_408_1890_sc_G11-G9_L_176542.dedup.cleaned.bam	BAM	1383738239	96bfb7d79887e34ef8e8dc657866c4cf	WXS; RNA-Seq	syn58894305									
file	phs002371	HTA3_50408_9018932		Plate1945-sc-A11-P1-G10-L_173316.bam	BAM	4573927494	ff1612b1335c6241d070e7faa57eb72b	WXS; RNA-Seq	syn53630594									
file	phs002371	HTA3_50408_9018930		Plate1945-sc-A3-P1-E2-L_173250.bam	BAM	6817694189	9e786daf775372597b08de8bc53ea96e	WXS; RNA-Seq	syn53630717									
file	phs002371	HTA3_50408_9018618		Plate1945-sc-A1-P1-A1-L_173238.bam	BAM	3626220073	0424fce336f9fb8fc8f27751c48c20e1	WXS; RNA-Seq	syn53630643									
